,cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
148,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000875,0.0,,45,17:22:02 24 Aug 2020,40000
137,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0009,0.0,,46,17:22:02 24 Aug 2020,40000
126,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00035,0.0,,47,17:22:02 24 Aug 2020,40000
115,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00095,0.0,,48,17:22:02 24 Aug 2020,40000
104,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000725,0.0,,49,17:22:02 24 Aug 2020,40000
92,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000425,0.0,,50,17:22:02 24 Aug 2020,40000
81,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001175,0.0,,51,17:22:02 24 Aug 2020,40000
70,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0013,2.5e-05,,52,17:22:02 24 Aug 2020,40000
59,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0006,0.0,,53,17:22:02 24 Aug 2020,40000
49,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000825,0.0,,54,17:22:02 24 Aug 2020,40000
48,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000725,0.0,,55,17:22:02 24 Aug 2020,40000
47,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00045,2.5e-05,,56,17:22:02 24 Aug 2020,40000
46,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001075,0.0,,57,17:22:02 24 Aug 2020,40000
45,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000625,5e-05,,58,17:22:02 24 Aug 2020,40000
44,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00075,0.0,,59,17:22:02 24 Aug 2020,40000
42,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000925,0.0,,60,17:22:02 24 Aug 2020,40000
41,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000425,0.0,,61,17:22:02 24 Aug 2020,40000
40,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00095,5e-05,,62,17:22:02 24 Aug 2020,40000
39,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001525,5e-05,,63,17:22:02 24 Aug 2020,40000
38,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0005,2.5e-05,,64,17:22:02 24 Aug 2020,40000
37,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000775,5e-05,,65,17:22:02 24 Aug 2020,40000
36,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0011,0.0,,66,17:22:02 24 Aug 2020,40000
35,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000775,0.0,,67,17:22:02 24 Aug 2020,40000
34,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00115,2.5e-05,,68,17:22:02 24 Aug 2020,40000
33,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00085,5e-05,,69,17:22:02 24 Aug 2020,40000
31,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0011,0.0,,70,17:22:02 24 Aug 2020,40000
30,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0011,2.5e-05,,71,17:22:02 24 Aug 2020,40000
29,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0012,2.5e-05,,72,17:22:02 24 Aug 2020,40000
28,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00105,0.0,,73,17:22:02 24 Aug 2020,40000
27,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0017,2.5e-05,,74,17:22:02 24 Aug 2020,40000
26,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001475,2.5e-05,,75,17:22:02 24 Aug 2020,40000
25,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002025,2.5e-05,,76,17:22:02 24 Aug 2020,40000
24,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001475,0.0,,77,17:22:02 24 Aug 2020,40000
23,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0009,2.5e-05,,78,17:22:02 24 Aug 2020,40000
22,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00125,2.5e-05,,79,17:22:02 24 Aug 2020,40000
20,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001375,2.5e-05,,80,17:22:02 24 Aug 2020,40000
19,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000975,2.5e-05,,81,17:22:02 24 Aug 2020,40000
18,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0021,5e-05,,82,17:22:02 24 Aug 2020,40000
17,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002075,2.5e-05,,83,17:22:02 24 Aug 2020,40000
16,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000525,5e-05,,84,17:22:02 24 Aug 2020,40000
15,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001575,0.0,,85,17:22:02 24 Aug 2020,40000
14,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001925,2.5e-05,,86,17:22:02 24 Aug 2020,40000
13,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0016,0.000125,,87,17:22:02 24 Aug 2020,40000
12,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002175,2.5e-05,,88,17:22:02 24 Aug 2020,40000
11,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00155,0.0,,89,17:22:02 24 Aug 2020,40000
9,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000875,0.00015,,90,17:22:02 24 Aug 2020,40000
8,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0022,2.5e-05,,91,17:22:02 24 Aug 2020,40000
7,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00175,0.0,,92,17:22:02 24 Aug 2020,40000
6,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00215,2.5e-05,,93,17:22:02 24 Aug 2020,40000
5,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0034,5e-05,,94,17:22:02 24 Aug 2020,40000
4,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00085,0.0,,95,17:22:02 24 Aug 2020,40000
3,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001775,2.5e-05,,96,17:22:02 24 Aug 2020,40000
2,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0032,5e-05,,97,17:22:02 24 Aug 2020,40000
1,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001825,0.0001,,98,17:22:02 24 Aug 2020,40000
0,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001325,2.5e-05,,99,17:22:02 24 Aug 2020,40000
535,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003175,0.0,,100,17:22:02 24 Aug 2020,40000
534,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001575,0.000175,,101,17:22:02 24 Aug 2020,40000
533,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0021,0.0,,102,17:22:02 24 Aug 2020,40000
532,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0052,2.5e-05,,103,17:22:02 24 Aug 2020,40000
531,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001675,5e-05,,104,17:22:02 24 Aug 2020,40000
530,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001075,7.5e-05,,105,17:22:02 24 Aug 2020,40000
529,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0044,5e-05,,106,17:22:02 24 Aug 2020,40000
528,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00265,0.000125,,107,17:22:02 24 Aug 2020,40000
527,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001975,0.0,,108,17:22:02 24 Aug 2020,40000
526,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004025,2.5e-05,,109,17:22:02 24 Aug 2020,40000
524,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0033,2.5e-05,,110,17:22:02 24 Aug 2020,40000
523,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002225,7.5e-05,,111,17:22:02 24 Aug 2020,40000
522,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004,2.5e-05,,112,17:22:02 24 Aug 2020,40000
521,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0049,2.5e-05,,113,17:22:02 24 Aug 2020,40000
520,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00165,5e-05,,114,17:22:02 24 Aug 2020,40000
519,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0036,7.5e-05,,115,17:22:02 24 Aug 2020,40000
518,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00595,2.5e-05,,116,17:22:02 24 Aug 2020,40000
517,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003325,0.0,,117,17:22:02 24 Aug 2020,40000
516,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00195,0.00045,,118,17:22:02 24 Aug 2020,40000
515,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003975,7.5e-05,,119,17:22:02 24 Aug 2020,40000
513,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001925,2.5e-05,,120,17:22:02 24 Aug 2020,40000
512,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00165,5e-05,,121,17:22:02 24 Aug 2020,40000
511,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.010825,0.0001,,122,17:22:02 24 Aug 2020,40000
510,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004825,5e-05,,123,17:22:02 24 Aug 2020,40000
509,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001375,0.0001,,124,17:22:02 24 Aug 2020,40000
508,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.01715,0.0,,125,17:22:02 24 Aug 2020,40000
507,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.010575,5e-05,,126,17:22:02 24 Aug 2020,40000
506,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000825,0.0002,,127,17:22:02 24 Aug 2020,40000
505,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00175,0.0001,,128,17:22:02 24 Aug 2020,40000
504,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002275,0.0001,,129,17:22:02 24 Aug 2020,40000
502,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001125,0.000575,,130,17:22:02 24 Aug 2020,40000
501,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00275,0.000225,,131,17:22:02 24 Aug 2020,40000
500,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00645,0.0,,132,17:22:02 24 Aug 2020,40000
499,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001025,5e-05,,133,17:22:02 24 Aug 2020,40000
498,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00085,0.000275,,134,17:22:02 24 Aug 2020,40000
497,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001425,0.00015,,135,17:22:02 24 Aug 2020,40000
496,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0009,7.5e-05,,136,17:22:02 24 Aug 2020,40000
495,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00135,0.000125,,137,17:22:02 24 Aug 2020,40000
494,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00335,0.00025,,138,17:22:02 24 Aug 2020,40000
493,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001475,0.000375,,139,17:22:02 24 Aug 2020,40000
491,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00125,7.5e-05,,140,17:22:02 24 Aug 2020,40000
490,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00565,0.0001,,141,17:22:02 24 Aug 2020,40000
489,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002525,0.0003,,142,17:22:02 24 Aug 2020,40000
488,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00115,0.000125,,143,17:22:02 24 Aug 2020,40000
487,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00195,0.00015,,144,17:22:02 24 Aug 2020,40000
486,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001225,0.00025,,145,17:22:02 24 Aug 2020,40000
485,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001125,0.000225,,146,17:22:02 24 Aug 2020,40000
484,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002925,0.0001,,147,17:22:02 24 Aug 2020,40000
483,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004,0.000125,,148,17:22:02 24 Aug 2020,40000
482,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001475,0.000125,,149,17:22:02 24 Aug 2020,40000
480,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003375,0.0008,,150,17:22:02 24 Aug 2020,40000
479,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001925,0.00035,,151,17:22:02 24 Aug 2020,40000
478,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001325,0.000225,,152,17:22:02 24 Aug 2020,40000
477,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001575,0.00015,,153,17:22:02 24 Aug 2020,40000
476,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00235,0.00095,,154,17:22:02 24 Aug 2020,40000
475,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001625,0.00055,,155,17:22:02 24 Aug 2020,40000
474,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0013,0.00035,,156,17:22:02 24 Aug 2020,40000
473,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003325,0.000625,,157,17:22:02 24 Aug 2020,40000
472,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001475,0.0004,,158,17:22:02 24 Aug 2020,40000
471,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00135,0.0003,,159,17:22:02 24 Aug 2020,40000
469,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00565,0.000225,,160,17:22:02 24 Aug 2020,40000
468,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00235,0.000975,,161,17:22:02 24 Aug 2020,40000
467,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001225,0.0012,,162,17:22:02 24 Aug 2020,40000
466,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0134,0.000625,,163,17:22:02 24 Aug 2020,40000
465,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.007525,0.0009,,164,17:22:02 24 Aug 2020,40000
464,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0019,0.00035,,165,17:22:02 24 Aug 2020,40000
463,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0035,0.000275,,166,17:22:02 24 Aug 2020,40000
462,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002175,0.00055,,167,17:22:02 24 Aug 2020,40000
461,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001225,0.00085,,168,17:22:02 24 Aug 2020,40000
460,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004825,0.001,,169,17:22:02 24 Aug 2020,40000
458,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00945,0.000125,,170,17:22:02 24 Aug 2020,40000
457,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00175,0.001225,,171,17:22:02 24 Aug 2020,40000
456,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001425,0.000875,,172,17:22:02 24 Aug 2020,40000
455,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00305,0.00065,,173,17:22:02 24 Aug 2020,40000
454,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002875,0.0008,,174,17:22:02 24 Aug 2020,40000
453,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00245,0.00475,,175,17:22:02 24 Aug 2020,40000
452,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0051,0.005375,,176,17:22:02 24 Aug 2020,40000
451,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002625,0.000575,,177,17:22:02 24 Aug 2020,40000
450,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002025,0.000875,,178,17:22:02 24 Aug 2020,40000
449,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0134,0.0004,,179,17:22:02 24 Aug 2020,40000
447,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.007225,0.001425,,180,17:22:02 24 Aug 2020,40000
446,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004125,0.002,,181,17:22:02 24 Aug 2020,40000
445,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003775,0.00195,,182,17:22:02 24 Aug 2020,40000
444,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0021,0.0051,,183,17:22:02 24 Aug 2020,40000
443,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001825,0.000725,,184,17:22:02 24 Aug 2020,40000
442,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.009575,0.0013,,185,17:22:02 24 Aug 2020,40000
441,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.012275,0.00065,,186,17:22:02 24 Aug 2020,40000
440,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00295,0.001375,,187,17:22:02 24 Aug 2020,40000
439,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.006025,0.005675,,188,17:22:02 24 Aug 2020,40000
438,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00195,0.004475,,189,17:22:02 24 Aug 2020,40000
436,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003875,0.0012,,190,17:22:02 24 Aug 2020,40000
435,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003125,0.00105,,191,17:22:02 24 Aug 2020,40000
434,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002025,0.001325,,192,17:22:02 24 Aug 2020,40000
433,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00175,0.0016,,193,17:22:02 24 Aug 2020,40000
432,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0054,0.00335,,194,17:22:02 24 Aug 2020,40000
431,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00425,0.001175,,195,17:22:02 24 Aug 2020,40000
430,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0049,0.0053,,196,17:22:02 24 Aug 2020,40000
429,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00705,0.0027,,197,17:22:02 24 Aug 2020,40000
428,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00355,0.0017,,198,17:22:02 24 Aug 2020,40000
427,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002975,0.001575,,199,17:22:02 24 Aug 2020,40000
424,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0044,0.0018,,200,17:22:02 24 Aug 2020,40000
423,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.009975,0.007125,,201,17:22:02 24 Aug 2020,40000
422,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002925,0.00165,,202,17:22:02 24 Aug 2020,40000
421,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0046,0.00385,,203,17:22:02 24 Aug 2020,40000
420,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.01225,0.0011,,204,17:22:02 24 Aug 2020,40000
419,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00555,0.00355,,205,17:22:02 24 Aug 2020,40000
418,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00245,0.0012,,206,17:22:02 24 Aug 2020,40000
417,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00145,0.0025,,207,17:22:02 24 Aug 2020,40000
416,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00215,0.0011,,208,17:22:02 24 Aug 2020,40000
415,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002275,0.001975,,209,17:22:02 24 Aug 2020,40000
413,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00165,0.0095,,210,17:22:02 24 Aug 2020,40000
412,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00245,0.0016,,211,17:22:02 24 Aug 2020,40000
411,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00445,0.004575,,212,17:22:02 24 Aug 2020,40000
410,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003025,0.0015,,213,17:22:02 24 Aug 2020,40000
409,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00365,0.0019,,214,17:22:02 24 Aug 2020,40000
408,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.007975,0.001525,,215,17:22:02 24 Aug 2020,40000
407,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004925,0.00645,,216,17:22:02 24 Aug 2020,40000
406,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0014,0.002075,,217,17:22:02 24 Aug 2020,40000
405,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0037,0.001775,,218,17:22:02 24 Aug 2020,40000
404,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.020925,0.0023,,219,17:22:02 24 Aug 2020,40000
402,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.01065,0.002075,,220,17:22:02 24 Aug 2020,40000
401,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00235,0.00205,,221,17:22:02 24 Aug 2020,40000
400,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0023,0.002275,,222,17:22:02 24 Aug 2020,40000
399,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00275,0.00205,,223,17:22:02 24 Aug 2020,40000
398,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002525,0.00095,,224,17:22:02 24 Aug 2020,40000
397,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003925,0.0017,,225,17:22:02 24 Aug 2020,40000
396,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00355,0.0058,,226,17:22:02 24 Aug 2020,40000
395,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002,0.0022,,227,17:22:02 24 Aug 2020,40000
394,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00135,0.00445,,228,17:22:02 24 Aug 2020,40000
393,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00425,0.00165,,229,17:22:02 24 Aug 2020,40000
