,cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
181,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0008,0.0,,42,14:12:04 24 Aug 2020,40000
170,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00135,2.5e-05,,43,14:12:04 24 Aug 2020,40000
159,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000375,0.0,,44,14:12:04 24 Aug 2020,40000
148,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001,0.0,,45,14:12:04 24 Aug 2020,40000
137,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00115,0.0,,46,14:12:04 24 Aug 2020,40000
126,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0004,0.0,,47,14:12:04 24 Aug 2020,40000
115,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000775,0.0,,48,14:12:04 24 Aug 2020,40000
104,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00075,0.0,,49,14:12:04 24 Aug 2020,40000
92,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0006,0.0,,50,14:12:04 24 Aug 2020,40000
81,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0013,5e-05,,51,14:12:04 24 Aug 2020,40000
70,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001125,0.0,,52,14:12:04 24 Aug 2020,40000
59,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0004,0.0,,53,14:12:04 24 Aug 2020,40000
49,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000975,0.0,,54,14:12:04 24 Aug 2020,40000
48,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001,0.0,,55,14:12:04 24 Aug 2020,40000
47,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000925,0.0,,56,14:12:04 24 Aug 2020,40000
46,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001,2.5e-05,,57,14:12:04 24 Aug 2020,40000
45,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0007,0.0,,58,14:12:04 24 Aug 2020,40000
44,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000675,0.0,,59,14:12:04 24 Aug 2020,40000
42,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0008,0.0,,60,14:12:04 24 Aug 2020,40000
41,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000775,7.5e-05,,61,14:12:04 24 Aug 2020,40000
40,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0011,0.0,,62,14:12:04 24 Aug 2020,40000
39,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00145,0.0,,63,14:12:04 24 Aug 2020,40000
38,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000525,2.5e-05,,64,14:12:04 24 Aug 2020,40000
37,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00095,2.5e-05,,65,14:12:04 24 Aug 2020,40000
36,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001125,2.5e-05,,66,14:12:04 24 Aug 2020,40000
35,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0007,0.0,,67,14:12:04 24 Aug 2020,40000
34,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0012,5e-05,,68,14:12:04 24 Aug 2020,40000
33,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00115,0.0,,69,14:12:04 24 Aug 2020,40000
31,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001025,5e-05,,70,14:12:04 24 Aug 2020,40000
30,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0012,0.0,,71,14:12:04 24 Aug 2020,40000
29,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00115,5e-05,,72,14:12:04 24 Aug 2020,40000
28,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00105,2.5e-05,,73,14:12:04 24 Aug 2020,40000
27,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001325,0.0,,74,14:12:04 24 Aug 2020,40000
26,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001075,2.5e-05,,75,14:12:04 24 Aug 2020,40000
25,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0018,2.5e-05,,76,14:12:04 24 Aug 2020,40000
24,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00185,2.5e-05,,77,14:12:04 24 Aug 2020,40000
23,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000825,0.0001,,78,14:12:04 24 Aug 2020,40000
22,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0013,0.0,,79,14:12:04 24 Aug 2020,40000
20,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001625,0.0,,80,14:12:04 24 Aug 2020,40000
19,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000875,0.0,,81,14:12:04 24 Aug 2020,40000
18,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001975,0.0,,82,14:12:04 24 Aug 2020,40000
17,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001975,2.5e-05,,83,14:12:04 24 Aug 2020,40000
16,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0009,5e-05,,84,14:12:04 24 Aug 2020,40000
15,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001925,2.5e-05,,85,14:12:04 24 Aug 2020,40000
14,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001525,5e-05,,86,14:12:04 24 Aug 2020,40000
13,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00125,5e-05,,87,14:12:04 24 Aug 2020,40000
12,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002075,0.0,,88,14:12:04 24 Aug 2020,40000
11,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001725,2.5e-05,,89,14:12:04 24 Aug 2020,40000
9,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000975,0.000125,,90,14:12:04 24 Aug 2020,40000
8,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00185,2.5e-05,,91,14:12:04 24 Aug 2020,40000
7,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00215,2.5e-05,,92,14:12:04 24 Aug 2020,40000
6,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00185,0.0,,93,14:12:04 24 Aug 2020,40000
5,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0031,0.0001,,94,14:12:04 24 Aug 2020,40000
4,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0011,5e-05,,95,14:12:04 24 Aug 2020,40000
3,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002125,2.5e-05,,96,14:12:04 24 Aug 2020,40000
2,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003175,2.5e-05,,97,14:12:04 24 Aug 2020,40000
1,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001925,0.0,,98,14:12:04 24 Aug 2020,40000
0,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001625,5e-05,,99,14:12:04 24 Aug 2020,40000
535,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0033,0.0,,100,14:12:04 24 Aug 2020,40000
534,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001475,7.5e-05,,101,14:12:04 24 Aug 2020,40000
533,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002425,5e-05,,102,14:12:04 24 Aug 2020,40000
532,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0056,5e-05,,103,14:12:04 24 Aug 2020,40000
531,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001575,0.0001,,104,14:12:04 24 Aug 2020,40000
530,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001525,0.0,,105,14:12:04 24 Aug 2020,40000
529,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00355,2.5e-05,,106,14:12:04 24 Aug 2020,40000
528,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00245,0.000125,,107,14:12:04 24 Aug 2020,40000
527,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001875,2.5e-05,,108,14:12:04 24 Aug 2020,40000
526,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003325,2.5e-05,,109,14:12:04 24 Aug 2020,40000
524,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003425,7.5e-05,,110,14:12:04 24 Aug 2020,40000
523,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0022,7.5e-05,,111,14:12:04 24 Aug 2020,40000
522,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004275,5e-05,,112,14:12:04 24 Aug 2020,40000
521,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004875,5e-05,,113,14:12:04 24 Aug 2020,40000
520,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002,0.0001,,114,14:12:04 24 Aug 2020,40000
519,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00385,0.00015,,115,14:12:04 24 Aug 2020,40000
518,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0056,2.5e-05,,116,14:12:04 24 Aug 2020,40000
517,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003875,0.0,,117,14:12:04 24 Aug 2020,40000
516,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001825,0.000325,,118,14:12:04 24 Aug 2020,40000
515,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004375,2.5e-05,,119,14:12:04 24 Aug 2020,40000
513,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001975,5e-05,,120,14:12:04 24 Aug 2020,40000
512,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001325,0.000175,,121,14:12:04 24 Aug 2020,40000
511,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.010125,0.0001,,122,14:12:04 24 Aug 2020,40000
510,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00425,2.5e-05,,123,14:12:04 24 Aug 2020,40000
509,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001575,0.0001,,124,14:12:04 24 Aug 2020,40000
508,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.018625,2.5e-05,,125,14:12:04 24 Aug 2020,40000
507,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.012025,0.000225,,126,14:12:04 24 Aug 2020,40000
506,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00105,0.000125,,127,14:12:04 24 Aug 2020,40000
505,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0019,2.5e-05,,128,14:12:04 24 Aug 2020,40000
504,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00215,2.5e-05,,129,14:12:04 24 Aug 2020,40000
502,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000925,0.000525,,130,14:12:04 24 Aug 2020,40000
501,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003475,0.00015,,131,14:12:04 24 Aug 2020,40000
500,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.007425,0.0001,,132,14:12:04 24 Aug 2020,40000
499,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00095,0.0,,133,14:12:04 24 Aug 2020,40000
498,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001225,0.000225,,134,14:12:04 24 Aug 2020,40000
497,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001975,0.000225,,135,14:12:04 24 Aug 2020,40000
496,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000975,0.0001,,136,14:12:04 24 Aug 2020,40000
495,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001225,0.00025,,137,14:12:04 24 Aug 2020,40000
494,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004,0.000375,,138,14:12:04 24 Aug 2020,40000
493,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001325,0.00015,,139,14:12:04 24 Aug 2020,40000
491,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00115,0.0,,140,14:12:04 24 Aug 2020,40000
490,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.005625,0.000175,,141,14:12:04 24 Aug 2020,40000
489,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003025,0.0003,,142,14:12:04 24 Aug 2020,40000
488,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001375,7.5e-05,,143,14:12:04 24 Aug 2020,40000
487,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0021,0.0001,,144,14:12:04 24 Aug 2020,40000
486,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0015,0.000175,,145,14:12:04 24 Aug 2020,40000
485,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0011,0.0001,,146,14:12:04 24 Aug 2020,40000
484,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003125,0.000175,,147,14:12:04 24 Aug 2020,40000
483,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0041,0.0002,,148,14:12:04 24 Aug 2020,40000
482,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001275,0.00025,,149,14:12:04 24 Aug 2020,40000
480,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0039,0.001225,,150,14:12:04 24 Aug 2020,40000
479,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001625,0.0005,,151,14:12:04 24 Aug 2020,40000
478,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00125,0.00025,,152,14:12:04 24 Aug 2020,40000
477,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0017,0.0001,,153,14:12:04 24 Aug 2020,40000
476,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002525,0.00095,,154,14:12:04 24 Aug 2020,40000
475,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00165,0.0007,,155,14:12:04 24 Aug 2020,40000
474,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00175,0.00045,,156,14:12:04 24 Aug 2020,40000
473,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003575,0.0007,,157,14:12:04 24 Aug 2020,40000
472,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001325,0.000275,,158,14:12:04 24 Aug 2020,40000
471,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0011,0.00045,,159,14:12:04 24 Aug 2020,40000
469,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0053,0.0002,,160,14:12:04 24 Aug 2020,40000
468,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002575,0.000975,,161,14:12:04 24 Aug 2020,40000
467,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0014,0.00105,,162,14:12:04 24 Aug 2020,40000
466,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0136,0.00075,,163,14:12:04 24 Aug 2020,40000
465,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0068,0.00085,,164,14:12:04 24 Aug 2020,40000
464,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001825,0.000375,,165,14:12:04 24 Aug 2020,40000
463,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003375,0.00035,,166,14:12:04 24 Aug 2020,40000
462,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002175,0.00055,,167,14:12:04 24 Aug 2020,40000
461,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00125,0.0013,,168,14:12:04 24 Aug 2020,40000
460,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.005125,0.0008,,169,14:12:04 24 Aug 2020,40000
458,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.009675,0.000375,,170,14:12:04 24 Aug 2020,40000
457,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001825,0.001175,,171,14:12:04 24 Aug 2020,40000
456,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0016,0.000675,,172,14:12:04 24 Aug 2020,40000
455,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002625,0.0004,,173,14:12:04 24 Aug 2020,40000
454,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0025,0.000425,,174,14:12:04 24 Aug 2020,40000
453,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002075,0.00425,,175,14:12:04 24 Aug 2020,40000
452,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00475,0.005,,176,14:12:04 24 Aug 2020,40000
451,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002175,0.000375,,177,14:12:04 24 Aug 2020,40000
450,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0019,0.00065,,178,14:12:04 24 Aug 2020,40000
449,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.012325,0.000425,,179,14:12:04 24 Aug 2020,40000
447,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.006775,0.0017,,180,14:12:04 24 Aug 2020,40000
446,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00375,0.00175,,181,14:12:04 24 Aug 2020,40000
445,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003525,0.002475,,182,14:12:04 24 Aug 2020,40000
444,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002175,0.0052,,183,14:12:04 24 Aug 2020,40000
443,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001625,0.000625,,184,14:12:04 24 Aug 2020,40000
442,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0101,0.001125,,185,14:12:04 24 Aug 2020,40000
441,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.012225,0.000675,,186,14:12:04 24 Aug 2020,40000
440,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0038,0.001725,,187,14:12:04 24 Aug 2020,40000
439,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0062,0.00505,,188,14:12:04 24 Aug 2020,40000
438,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001825,0.00405,,189,14:12:04 24 Aug 2020,40000
436,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0033,0.00125,,190,14:12:04 24 Aug 2020,40000
435,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003675,0.001,,191,14:12:04 24 Aug 2020,40000
434,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002175,0.001675,,192,14:12:04 24 Aug 2020,40000
433,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00195,0.001525,,193,14:12:04 24 Aug 2020,40000
432,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.005325,0.003725,,194,14:12:04 24 Aug 2020,40000
431,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004425,0.0016,,195,14:12:04 24 Aug 2020,40000
430,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004075,0.005175,,196,14:12:04 24 Aug 2020,40000
429,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0067,0.002575,,197,14:12:04 24 Aug 2020,40000
428,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0035,0.002175,,198,14:12:04 24 Aug 2020,40000
427,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00255,0.001325,,199,14:12:04 24 Aug 2020,40000
424,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0053,0.002025,,200,14:12:04 24 Aug 2020,40000
423,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0104,0.00675,,201,14:12:04 24 Aug 2020,40000
422,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00285,0.00125,,202,14:12:04 24 Aug 2020,40000
421,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00515,0.00325,,203,14:12:04 24 Aug 2020,40000
420,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.010875,0.000825,,204,14:12:04 24 Aug 2020,40000
419,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004675,0.003125,,205,14:12:04 24 Aug 2020,40000
418,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001875,0.00115,,206,14:12:04 24 Aug 2020,40000
417,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001425,0.002725,,207,14:12:04 24 Aug 2020,40000
416,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00195,0.00105,,208,14:12:04 24 Aug 2020,40000
415,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002425,0.00195,,209,14:12:04 24 Aug 2020,40000
413,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001475,0.008875,,210,14:12:04 24 Aug 2020,40000
412,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00285,0.00195,,211,14:12:04 24 Aug 2020,40000
411,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.005,0.005425,,212,14:12:04 24 Aug 2020,40000
410,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0033,0.00115,,213,14:12:04 24 Aug 2020,40000
409,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004,0.001425,,214,14:12:04 24 Aug 2020,40000
408,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.008075,0.001425,,215,14:12:04 24 Aug 2020,40000
407,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004825,0.005825,,216,14:12:04 24 Aug 2020,40000
406,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00165,0.002375,,217,14:12:04 24 Aug 2020,40000
405,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003925,0.0026,,218,14:12:04 24 Aug 2020,40000
404,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.020675,0.001725,,219,14:12:04 24 Aug 2020,40000
402,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.012375,0.0018,,220,14:12:04 24 Aug 2020,40000
401,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00255,0.002075,,221,14:12:04 24 Aug 2020,40000
400,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001875,0.002125,,222,14:12:04 24 Aug 2020,40000
399,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002675,0.0021,,223,14:12:04 24 Aug 2020,40000
398,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00305,0.0009,,224,14:12:04 24 Aug 2020,40000
397,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0033,0.001475,,225,14:12:04 24 Aug 2020,40000
396,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00305,0.005775,,226,14:12:04 24 Aug 2020,40000
395,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00205,0.0022,,227,14:12:04 24 Aug 2020,40000
394,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001125,0.00465,,228,14:12:04 24 Aug 2020,40000
393,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004775,0.002175,,229,14:12:04 24 Aug 2020,40000
391,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.014675,0.00155,,230,14:12:04 24 Aug 2020,40000
