,cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
92,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.000325,0.0,,50,10:35:02 23 Aug 2020,40000
81,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001625,0.0,,51,10:35:02 23 Aug 2020,40000
70,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00115,0.0,,52,10:35:02 23 Aug 2020,40000
59,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00035,0.0,,53,10:35:02 23 Aug 2020,40000
49,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00105,0.0,,54,10:35:02 23 Aug 2020,40000
48,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00075,0.0,,55,10:35:02 23 Aug 2020,40000
47,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0007,2.5e-05,,56,10:35:02 23 Aug 2020,40000
46,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0011,0.0,,57,10:35:02 23 Aug 2020,40000
45,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00055,5e-05,,58,10:35:02 23 Aug 2020,40000
44,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0009,0.0,,59,10:35:02 23 Aug 2020,40000
42,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0011,0.0,,60,10:35:02 23 Aug 2020,40000
41,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.000425,0.0,,61,10:35:02 23 Aug 2020,40000
40,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.000925,2.5e-05,,62,10:35:02 23 Aug 2020,40000
39,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001275,2.5e-05,,63,10:35:02 23 Aug 2020,40000
38,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001075,0.0,,64,10:35:02 23 Aug 2020,40000
37,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001,2.5e-05,,65,10:35:02 23 Aug 2020,40000
36,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001425,2.5e-05,,66,10:35:02 23 Aug 2020,40000
35,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.000775,0.0,,67,10:35:02 23 Aug 2020,40000
34,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001275,5e-05,,68,10:35:02 23 Aug 2020,40000
33,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0009,0.0,,69,10:35:02 23 Aug 2020,40000
31,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00095,2.5e-05,,70,10:35:02 23 Aug 2020,40000
30,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001325,7.5e-05,,71,10:35:02 23 Aug 2020,40000
29,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00155,2.5e-05,,72,10:35:02 23 Aug 2020,40000
28,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00075,5e-05,,73,10:35:02 23 Aug 2020,40000
27,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001425,0.0,,74,10:35:02 23 Aug 2020,40000
26,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00145,2.5e-05,,75,10:35:02 23 Aug 2020,40000
25,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001425,2.5e-05,,76,10:35:02 23 Aug 2020,40000
24,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001425,0.0,,77,10:35:02 23 Aug 2020,40000
23,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00095,2.5e-05,,78,10:35:02 23 Aug 2020,40000
22,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00105,7.5e-05,,79,10:35:02 23 Aug 2020,40000
20,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00125,0.0,,80,10:35:02 23 Aug 2020,40000
19,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001125,0.0,,81,10:35:02 23 Aug 2020,40000
18,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00195,2.5e-05,,82,10:35:02 23 Aug 2020,40000
17,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00195,0.0,,83,10:35:02 23 Aug 2020,40000
16,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.000825,0.0,,84,10:35:02 23 Aug 2020,40000
15,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00155,0.0,,85,10:35:02 23 Aug 2020,40000
14,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0021,0.0001,,86,10:35:02 23 Aug 2020,40000
13,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001325,0.00015,,87,10:35:02 23 Aug 2020,40000
12,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00165,0.0,,88,10:35:02 23 Aug 2020,40000
11,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00235,0.0,,89,10:35:02 23 Aug 2020,40000
9,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001,5e-05,,90,10:35:02 23 Aug 2020,40000
8,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002025,2.5e-05,,91,10:35:02 23 Aug 2020,40000
7,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002225,0.0,,92,10:35:02 23 Aug 2020,40000
6,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002025,2.5e-05,,93,10:35:02 23 Aug 2020,40000
5,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0033,2.5e-05,,94,10:35:02 23 Aug 2020,40000
4,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001075,2.5e-05,,95,10:35:02 23 Aug 2020,40000
3,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001875,2.5e-05,,96,10:35:02 23 Aug 2020,40000
2,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002725,5e-05,,97,10:35:02 23 Aug 2020,40000
1,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001425,2.5e-05,,98,10:35:02 23 Aug 2020,40000
0,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00195,0.0,,99,10:35:02 23 Aug 2020,40000
535,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.004,0.0,,100,10:35:02 23 Aug 2020,40000
534,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001325,7.5e-05,,101,10:35:02 23 Aug 2020,40000
533,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0027,0.0001,,102,10:35:02 23 Aug 2020,40000
532,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.006175,0.0,,103,10:35:02 23 Aug 2020,40000
531,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002125,2.5e-05,,104,10:35:02 23 Aug 2020,40000
530,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001575,5e-05,,105,10:35:02 23 Aug 2020,40000
529,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0039,2.5e-05,,106,10:35:02 23 Aug 2020,40000
528,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0028,5e-05,,107,10:35:02 23 Aug 2020,40000
527,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002,0.0001,,108,10:35:02 23 Aug 2020,40000
526,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0037,0.0,,109,10:35:02 23 Aug 2020,40000
524,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003175,0.000125,,110,10:35:02 23 Aug 2020,40000
523,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00195,5e-05,,111,10:35:02 23 Aug 2020,40000
522,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003675,0.0001,,112,10:35:02 23 Aug 2020,40000
521,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.004725,2.5e-05,,113,10:35:02 23 Aug 2020,40000
520,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002,0.0001,,114,10:35:02 23 Aug 2020,40000
519,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003975,7.5e-05,,115,10:35:02 23 Aug 2020,40000
518,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0062,5e-05,,116,10:35:02 23 Aug 2020,40000
517,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0028,0.0001,,117,10:35:02 23 Aug 2020,40000
516,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001475,0.000275,,118,10:35:02 23 Aug 2020,40000
515,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.004625,2.5e-05,,119,10:35:02 23 Aug 2020,40000
513,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001825,2.5e-05,,120,10:35:02 23 Aug 2020,40000
512,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00155,0.00015,,121,10:35:02 23 Aug 2020,40000
511,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.010675,2.5e-05,,122,10:35:02 23 Aug 2020,40000
510,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00425,5e-05,,123,10:35:02 23 Aug 2020,40000
509,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001525,2.5e-05,,124,10:35:02 23 Aug 2020,40000
508,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0189,7.5e-05,,125,10:35:02 23 Aug 2020,40000
507,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0111,7.5e-05,,126,10:35:02 23 Aug 2020,40000
506,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0009,0.000125,,127,10:35:02 23 Aug 2020,40000
505,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001975,0.0,,128,10:35:02 23 Aug 2020,40000
504,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0021,0.000125,,129,10:35:02 23 Aug 2020,40000
502,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001075,0.000575,,130,10:35:02 23 Aug 2020,40000
501,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002825,0.000175,,131,10:35:02 23 Aug 2020,40000
500,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.007125,7.5e-05,,132,10:35:02 23 Aug 2020,40000
499,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001225,7.5e-05,,133,10:35:02 23 Aug 2020,40000
498,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001175,0.000225,,134,10:35:02 23 Aug 2020,40000
497,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001975,0.0002,,135,10:35:02 23 Aug 2020,40000
496,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00145,0.000125,,136,10:35:02 23 Aug 2020,40000
495,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001375,2.5e-05,,137,10:35:02 23 Aug 2020,40000
494,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.004125,0.000325,,138,10:35:02 23 Aug 2020,40000
493,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001575,0.000175,,139,10:35:02 23 Aug 2020,40000
491,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00115,0.0001,,140,10:35:02 23 Aug 2020,40000
490,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0051,0.000125,,141,10:35:02 23 Aug 2020,40000
489,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003175,0.000175,,142,10:35:02 23 Aug 2020,40000
488,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0012,0.000175,,143,10:35:02 23 Aug 2020,40000
487,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00255,0.000225,,144,10:35:02 23 Aug 2020,40000
486,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0012,0.000275,,145,10:35:02 23 Aug 2020,40000
485,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001125,0.0002,,146,10:35:02 23 Aug 2020,40000
484,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003775,0.0001,,147,10:35:02 23 Aug 2020,40000
483,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00385,0.000275,,148,10:35:02 23 Aug 2020,40000
482,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001475,0.000125,,149,10:35:02 23 Aug 2020,40000
480,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00385,0.0014,,150,10:35:02 23 Aug 2020,40000
479,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001375,0.000475,,151,10:35:02 23 Aug 2020,40000
478,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00105,0.00035,,152,10:35:02 23 Aug 2020,40000
477,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001875,5e-05,,153,10:35:02 23 Aug 2020,40000
476,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00195,0.000875,,154,10:35:02 23 Aug 2020,40000
475,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001075,0.000675,,155,10:35:02 23 Aug 2020,40000
474,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001725,0.0002,,156,10:35:02 23 Aug 2020,40000
473,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003025,0.000975,,157,10:35:02 23 Aug 2020,40000
472,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00175,0.000575,,158,10:35:02 23 Aug 2020,40000
471,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00175,0.00045,,159,10:35:02 23 Aug 2020,40000
469,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.004875,0.00035,,160,10:35:02 23 Aug 2020,40000
468,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00185,0.000975,,161,10:35:02 23 Aug 2020,40000
467,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001525,0.00105,,162,10:35:02 23 Aug 2020,40000
466,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.012675,0.0007,,163,10:35:02 23 Aug 2020,40000
465,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00605,0.00075,,164,10:35:02 23 Aug 2020,40000
464,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00175,0.00025,,165,10:35:02 23 Aug 2020,40000
463,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003625,0.0003,,166,10:35:02 23 Aug 2020,40000
462,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0023,0.000475,,167,10:35:02 23 Aug 2020,40000
461,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0012,0.0012,,168,10:35:02 23 Aug 2020,40000
460,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00545,0.0013,,169,10:35:02 23 Aug 2020,40000
458,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00985,0.000275,,170,10:35:02 23 Aug 2020,40000
457,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00165,0.00095,,171,10:35:02 23 Aug 2020,40000
456,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001325,0.00075,,172,10:35:02 23 Aug 2020,40000
455,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00265,0.000425,,173,10:35:02 23 Aug 2020,40000
454,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002225,0.000825,,174,10:35:02 23 Aug 2020,40000
453,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0019,0.004825,,175,10:35:02 23 Aug 2020,40000
452,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0052,0.0042,,176,10:35:02 23 Aug 2020,40000
451,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0027,0.00065,,177,10:35:02 23 Aug 2020,40000
450,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001975,0.0005,,178,10:35:02 23 Aug 2020,40000
449,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.012375,0.0004,,179,10:35:02 23 Aug 2020,40000
447,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00645,0.0013,,180,10:35:02 23 Aug 2020,40000
446,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003875,0.00225,,181,10:35:02 23 Aug 2020,40000
445,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00295,0.0022,,182,10:35:02 23 Aug 2020,40000
444,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002,0.00445,,183,10:35:02 23 Aug 2020,40000
443,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001675,0.0008,,184,10:35:02 23 Aug 2020,40000
442,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00895,0.00105,,185,10:35:02 23 Aug 2020,40000
441,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.011825,0.00055,,186,10:35:02 23 Aug 2020,40000
440,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00335,0.001375,,187,10:35:02 23 Aug 2020,40000
439,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.005575,0.005025,,188,10:35:02 23 Aug 2020,40000
438,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0021,0.003675,,189,10:35:02 23 Aug 2020,40000
436,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0037,0.001225,,190,10:35:02 23 Aug 2020,40000
435,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003325,0.0014,,191,10:35:02 23 Aug 2020,40000
434,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00245,0.0014,,192,10:35:02 23 Aug 2020,40000
433,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001975,0.0017,,193,10:35:02 23 Aug 2020,40000
432,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.004875,0.003475,,194,10:35:02 23 Aug 2020,40000
431,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.004325,0.00145,,195,10:35:02 23 Aug 2020,40000
430,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.004875,0.005275,,196,10:35:02 23 Aug 2020,40000
429,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.006175,0.00265,,197,10:35:02 23 Aug 2020,40000
428,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0041,0.002325,,198,10:35:02 23 Aug 2020,40000
427,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0023,0.0018,,199,10:35:02 23 Aug 2020,40000
424,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.004925,0.00175,,200,10:35:02 23 Aug 2020,40000
423,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0112,0.00675,,201,10:35:02 23 Aug 2020,40000
422,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003,0.0013,,202,10:35:02 23 Aug 2020,40000
421,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00515,0.003825,,203,10:35:02 23 Aug 2020,40000
420,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.011000000000000001,0.001325,,204,10:35:02 23 Aug 2020,40000
419,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.005,0.003025,,205,10:35:02 23 Aug 2020,40000
418,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001925,0.001275,,206,10:35:02 23 Aug 2020,40000
417,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001525,0.002175,,207,10:35:02 23 Aug 2020,40000
416,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001725,0.001075,,208,10:35:02 23 Aug 2020,40000
415,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001825,0.00245,,209,10:35:02 23 Aug 2020,40000
413,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001975,0.009275,,210,10:35:02 23 Aug 2020,40000
412,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0028,0.00145,,211,10:35:02 23 Aug 2020,40000
411,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.004575,0.004425,,212,10:35:02 23 Aug 2020,40000
410,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003275,0.001825,,213,10:35:02 23 Aug 2020,40000
409,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003225,0.001425,,214,10:35:02 23 Aug 2020,40000
408,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.007975,0.0014,,215,10:35:02 23 Aug 2020,40000
407,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0053,0.006275,,216,10:35:02 23 Aug 2020,40000
406,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.002025,0.002375,,217,10:35:02 23 Aug 2020,40000
405,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003725,0.00285,,218,10:35:02 23 Aug 2020,40000
404,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.022775,0.001675,,219,10:35:02 23 Aug 2020,40000
402,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.012025,0.001675,,220,10:35:02 23 Aug 2020,40000
401,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0026,0.00185,,221,10:35:02 23 Aug 2020,40000
400,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.001875,0.002225,,222,10:35:02 23 Aug 2020,40000
399,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00265,0.0019,,223,10:35:02 23 Aug 2020,40000
398,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003425,0.001125,,224,10:35:02 23 Aug 2020,40000
397,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00335,0.001625,,225,10:35:02 23 Aug 2020,40000
396,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.003325,0.005375,,226,10:35:02 23 Aug 2020,40000
395,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00145,0.0024,,227,10:35:02 23 Aug 2020,40000
394,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.00155,0.004375,,228,10:35:02 23 Aug 2020,40000
393,2020,President,polls-plus,8/23/2020,Trump,Biden,,0.0048,0.001475,,229,10:35:02 23 Aug 2020,40000
