,cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
381,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00025,0.0,,24,05:55:02 31 Aug 2020,40000
370,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00035,0.0,,25,05:55:02 31 Aug 2020,40000
359,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000275,0.0,,26,05:55:02 31 Aug 2020,40000
348,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000175,0.0,,27,05:55:02 31 Aug 2020,40000
337,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0004,0.0,,28,05:55:02 31 Aug 2020,40000
326,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000775,0.0,,29,05:55:02 31 Aug 2020,40000
314,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0001,2.5e-05,,30,05:55:02 31 Aug 2020,40000
303,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000575,0.0,,31,05:55:02 31 Aug 2020,40000
292,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000625,0.0,,32,05:55:02 31 Aug 2020,40000
281,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0003,0.0,,33,05:55:02 31 Aug 2020,40000
270,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000625,0.0,,34,05:55:02 31 Aug 2020,40000
259,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00075,2.5e-05,,35,05:55:02 31 Aug 2020,40000
248,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00015,0.0,,36,05:55:02 31 Aug 2020,40000
237,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000525,0.0,,37,05:55:02 31 Aug 2020,40000
226,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000425,0.0,,38,05:55:02 31 Aug 2020,40000
215,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000425,0.0,,39,05:55:02 31 Aug 2020,40000
203,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00075,2.5e-05,,40,05:55:02 31 Aug 2020,40000
192,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0004,0.0,,41,05:55:02 31 Aug 2020,40000
181,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0004,0.0,,42,05:55:02 31 Aug 2020,40000
170,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000825,2.5e-05,,43,05:55:02 31 Aug 2020,40000
159,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0003,0.0,,44,05:55:02 31 Aug 2020,40000
148,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000675,0.0,,45,05:55:02 31 Aug 2020,40000
137,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0009,2.5e-05,,46,05:55:02 31 Aug 2020,40000
126,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000375,0.0,,47,05:55:02 31 Aug 2020,40000
115,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000675,0.0,,48,05:55:02 31 Aug 2020,40000
104,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00065,0.0,,49,05:55:02 31 Aug 2020,40000
92,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00035,0.0,,50,05:55:02 31 Aug 2020,40000
81,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001225,2.5e-05,,51,05:55:02 31 Aug 2020,40000
70,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00115,2.5e-05,,52,05:55:02 31 Aug 2020,40000
59,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0005,0.0,,53,05:55:02 31 Aug 2020,40000
49,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000875,0.0,,54,05:55:02 31 Aug 2020,40000
48,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0007,0.0,,55,05:55:02 31 Aug 2020,40000
47,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000475,2.5e-05,,56,05:55:02 31 Aug 2020,40000
46,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000825,2.5e-05,,57,05:55:02 31 Aug 2020,40000
45,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0006,2.5e-05,,58,05:55:02 31 Aug 2020,40000
44,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000775,2.5e-05,,59,05:55:02 31 Aug 2020,40000
42,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0007,0.0,,60,05:55:02 31 Aug 2020,40000
41,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0007,0.0,,61,05:55:02 31 Aug 2020,40000
40,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000875,5e-05,,62,05:55:02 31 Aug 2020,40000
39,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001125,0.0,,63,05:55:02 31 Aug 2020,40000
38,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0006,0.0,,64,05:55:02 31 Aug 2020,40000
37,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001025,0.0,,65,05:55:02 31 Aug 2020,40000
36,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000875,5e-05,,66,05:55:02 31 Aug 2020,40000
35,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000525,2.5e-05,,67,05:55:02 31 Aug 2020,40000
34,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00095,0.0,,68,05:55:02 31 Aug 2020,40000
33,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000975,0.0,,69,05:55:02 31 Aug 2020,40000
31,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001,0.0,,70,05:55:02 31 Aug 2020,40000
30,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00095,7.5e-05,,71,05:55:02 31 Aug 2020,40000
29,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001,2.5e-05,,72,05:55:02 31 Aug 2020,40000
28,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00075,2.5e-05,,73,05:55:02 31 Aug 2020,40000
27,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00085,2.5e-05,,74,05:55:02 31 Aug 2020,40000
26,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00075,2.5e-05,,75,05:55:02 31 Aug 2020,40000
25,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001625,2.5e-05,,76,05:55:02 31 Aug 2020,40000
24,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001425,0.0,,77,05:55:02 31 Aug 2020,40000
23,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0006,0.000125,,78,05:55:02 31 Aug 2020,40000
22,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001,0.0,,79,05:55:02 31 Aug 2020,40000
20,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00105,2.5e-05,,80,05:55:02 31 Aug 2020,40000
19,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00105,2.5e-05,,81,05:55:02 31 Aug 2020,40000
18,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002425,5e-05,,82,05:55:02 31 Aug 2020,40000
17,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00185,7.5e-05,,83,05:55:02 31 Aug 2020,40000
16,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000725,5e-05,,84,05:55:02 31 Aug 2020,40000
15,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001975,5e-05,,85,05:55:02 31 Aug 2020,40000
14,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001575,2.5e-05,,86,05:55:02 31 Aug 2020,40000
13,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001475,7.5e-05,,87,05:55:02 31 Aug 2020,40000
12,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0018,0.0,,88,05:55:02 31 Aug 2020,40000
11,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0016,2.5e-05,,89,05:55:02 31 Aug 2020,40000
9,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00085,0.000125,,90,05:55:02 31 Aug 2020,40000
8,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00125,7.5e-05,,91,05:55:02 31 Aug 2020,40000
7,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001825,5e-05,,92,05:55:02 31 Aug 2020,40000
6,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00205,2.5e-05,,93,05:55:02 31 Aug 2020,40000
5,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002275,7.5e-05,,94,05:55:02 31 Aug 2020,40000
4,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001,2.5e-05,,95,05:55:02 31 Aug 2020,40000
3,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001225,2.5e-05,,96,05:55:02 31 Aug 2020,40000
2,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0027,7.5e-05,,97,05:55:02 31 Aug 2020,40000
1,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00165,2.5e-05,,98,05:55:02 31 Aug 2020,40000
0,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0012,0.0,,99,05:55:02 31 Aug 2020,40000
535,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002825,2.5e-05,,100,05:55:02 31 Aug 2020,40000
534,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0009,2.5e-05,,101,05:55:02 31 Aug 2020,40000
533,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00215,2.5e-05,,102,05:55:02 31 Aug 2020,40000
532,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.005375,0.0,,103,05:55:02 31 Aug 2020,40000
531,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001675,5e-05,,104,05:55:02 31 Aug 2020,40000
530,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00145,7.5e-05,,105,05:55:02 31 Aug 2020,40000
529,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.003,7.5e-05,,106,05:55:02 31 Aug 2020,40000
528,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002525,7.5e-05,,107,05:55:02 31 Aug 2020,40000
527,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001325,7.5e-05,,108,05:55:02 31 Aug 2020,40000
526,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0027,0.0,,109,05:55:02 31 Aug 2020,40000
524,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0026,2.5e-05,,110,05:55:02 31 Aug 2020,40000
523,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002025,0.0001,,111,05:55:02 31 Aug 2020,40000
522,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00375,0.0001,,112,05:55:02 31 Aug 2020,40000
521,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.004225,2.5e-05,,113,05:55:02 31 Aug 2020,40000
520,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0018,0.00015,,114,05:55:02 31 Aug 2020,40000
519,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0028,0.00025,,115,05:55:02 31 Aug 2020,40000
518,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.005075,7.5e-05,,116,05:55:02 31 Aug 2020,40000
517,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.003075,5e-05,,117,05:55:02 31 Aug 2020,40000
516,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00115,0.000475,,118,05:55:02 31 Aug 2020,40000
515,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00365,7.5e-05,,119,05:55:02 31 Aug 2020,40000
513,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00195,5e-05,,120,05:55:02 31 Aug 2020,40000
512,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001625,0.000125,,121,05:55:02 31 Aug 2020,40000
511,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.009125,0.00015,,122,05:55:02 31 Aug 2020,40000
510,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00385,5e-05,,123,05:55:02 31 Aug 2020,40000
509,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000975,0.000175,,124,05:55:02 31 Aug 2020,40000
508,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0161,0.0,,125,05:55:02 31 Aug 2020,40000
507,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.010025,0.0001,,126,05:55:02 31 Aug 2020,40000
506,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001025,0.0003,,127,05:55:02 31 Aug 2020,40000
505,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001625,5e-05,,128,05:55:02 31 Aug 2020,40000
504,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0022,0.0001,,129,05:55:02 31 Aug 2020,40000
502,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00085,0.000575,,130,05:55:02 31 Aug 2020,40000
501,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0027,7.5e-05,,131,05:55:02 31 Aug 2020,40000
500,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.006075,5e-05,,132,05:55:02 31 Aug 2020,40000
499,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001,0.0,,133,05:55:02 31 Aug 2020,40000
498,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00095,0.000325,,134,05:55:02 31 Aug 2020,40000
497,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00175,0.00045,,135,05:55:02 31 Aug 2020,40000
496,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00125,0.000125,,136,05:55:02 31 Aug 2020,40000
495,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00115,2.5e-05,,137,05:55:02 31 Aug 2020,40000
494,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0033,0.0004,,138,05:55:02 31 Aug 2020,40000
493,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001575,0.000225,,139,05:55:02 31 Aug 2020,40000
491,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001275,0.0001,,140,05:55:02 31 Aug 2020,40000
490,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0055,0.0002,,141,05:55:02 31 Aug 2020,40000
489,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002275,0.0003,,142,05:55:02 31 Aug 2020,40000
488,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00115,0.00015,,143,05:55:02 31 Aug 2020,40000
487,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001975,0.0002,,144,05:55:02 31 Aug 2020,40000
486,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0011,0.000175,,145,05:55:02 31 Aug 2020,40000
485,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.000875,7.5e-05,,146,05:55:02 31 Aug 2020,40000
484,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0023,0.0005,,147,05:55:02 31 Aug 2020,40000
483,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00425,0.00015,,148,05:55:02 31 Aug 2020,40000
482,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0013,0.00025,,149,05:55:02 31 Aug 2020,40000
480,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0035,0.001325,,150,05:55:02 31 Aug 2020,40000
479,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001725,0.000525,,151,05:55:02 31 Aug 2020,40000
478,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00175,0.000425,,152,05:55:02 31 Aug 2020,40000
477,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0018,0.000175,,153,05:55:02 31 Aug 2020,40000
476,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002375,0.0012,,154,05:55:02 31 Aug 2020,40000
475,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0017,0.00065,,155,05:55:02 31 Aug 2020,40000
474,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001625,0.000525,,156,05:55:02 31 Aug 2020,40000
473,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002875,0.0006,,157,05:55:02 31 Aug 2020,40000
472,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001475,0.000275,,158,05:55:02 31 Aug 2020,40000
471,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001425,0.0005,,159,05:55:02 31 Aug 2020,40000
469,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.004825,0.0003,,160,05:55:02 31 Aug 2020,40000
468,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0018,0.001275,,161,05:55:02 31 Aug 2020,40000
467,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001425,0.001275,,162,05:55:02 31 Aug 2020,40000
466,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0111,0.00095,,163,05:55:02 31 Aug 2020,40000
465,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00685,0.000925,,164,05:55:02 31 Aug 2020,40000
464,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001675,0.00045,,165,05:55:02 31 Aug 2020,40000
463,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.003375,0.000325,,166,05:55:02 31 Aug 2020,40000
462,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002325,0.000775,,167,05:55:02 31 Aug 2020,40000
461,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001075,0.0016,,168,05:55:02 31 Aug 2020,40000
460,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00445,0.0011,,169,05:55:02 31 Aug 2020,40000
458,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.009275,0.000375,,170,05:55:02 31 Aug 2020,40000
457,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001575,0.000875,,171,05:55:02 31 Aug 2020,40000
456,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001275,0.000725,,172,05:55:02 31 Aug 2020,40000
455,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0025,0.000625,,173,05:55:02 31 Aug 2020,40000
454,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00265,0.000625,,174,05:55:02 31 Aug 2020,40000
453,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00215,0.005725,,175,05:55:02 31 Aug 2020,40000
452,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00535,0.005925,,176,05:55:02 31 Aug 2020,40000
451,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00215,0.000625,,177,05:55:02 31 Aug 2020,40000
450,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001575,0.00075,,178,05:55:02 31 Aug 2020,40000
449,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.011725,0.0003,,179,05:55:02 31 Aug 2020,40000
447,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00665,0.001875,,180,05:55:02 31 Aug 2020,40000
446,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00375,0.0024,,181,05:55:02 31 Aug 2020,40000
445,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.003375,0.00235,,182,05:55:02 31 Aug 2020,40000
444,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00175,0.005375,,183,05:55:02 31 Aug 2020,40000
443,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001725,0.001025,,184,05:55:02 31 Aug 2020,40000
442,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.009225,0.0017,,185,05:55:02 31 Aug 2020,40000
441,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.010275,0.0006,,186,05:55:02 31 Aug 2020,40000
440,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0032,0.002,,187,05:55:02 31 Aug 2020,40000
439,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00475,0.005325,,188,05:55:02 31 Aug 2020,40000
438,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001975,0.0053,,189,05:55:02 31 Aug 2020,40000
436,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0035,0.001525,,190,05:55:02 31 Aug 2020,40000
435,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.003125,0.001225,,191,05:55:02 31 Aug 2020,40000
434,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002175,0.00165,,192,05:55:02 31 Aug 2020,40000
433,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001675,0.002025,,193,05:55:02 31 Aug 2020,40000
432,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00485,0.0043,,194,05:55:02 31 Aug 2020,40000
431,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.003775,0.0013,,195,05:55:02 31 Aug 2020,40000
430,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.005625,0.0064,,196,05:55:02 31 Aug 2020,40000
429,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0062,0.002925,,197,05:55:02 31 Aug 2020,40000
428,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.003225,0.002475,,198,05:55:02 31 Aug 2020,40000
427,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002925,0.00185,,199,05:55:02 31 Aug 2020,40000
424,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00475,0.002425,,200,05:55:02 31 Aug 2020,40000
423,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0084,0.008275,,201,05:55:02 31 Aug 2020,40000
422,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00265,0.0019,,202,05:55:02 31 Aug 2020,40000
421,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0051,0.004475,,203,05:55:02 31 Aug 2020,40000
420,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.01005,0.0011,,204,05:55:02 31 Aug 2020,40000
419,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.004725,0.00425,,205,05:55:02 31 Aug 2020,40000
418,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001775,0.0013,,206,05:55:02 31 Aug 2020,40000
417,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00145,0.00335,,207,05:55:02 31 Aug 2020,40000
416,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002,0.001225,,208,05:55:02 31 Aug 2020,40000
415,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00265,0.0025,,209,05:55:02 31 Aug 2020,40000
413,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0018,0.012625,,210,05:55:02 31 Aug 2020,40000
412,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0032,0.001575,,211,05:55:02 31 Aug 2020,40000
411,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00435,0.0059,,212,05:55:02 31 Aug 2020,40000
410,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0031,0.001775,,213,05:55:02 31 Aug 2020,40000
409,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.003875,0.001425,,214,05:55:02 31 Aug 2020,40000
408,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00755,0.002,,215,05:55:02 31 Aug 2020,40000
407,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00445,0.00785,,216,05:55:02 31 Aug 2020,40000
406,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0015,0.0024,,217,05:55:02 31 Aug 2020,40000
405,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0036,0.0029,,218,05:55:02 31 Aug 2020,40000
404,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.018575,0.00225,,219,05:55:02 31 Aug 2020,40000
402,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0095,0.00255,,220,05:55:02 31 Aug 2020,40000
401,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002025,0.002375,,221,05:55:02 31 Aug 2020,40000
400,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0025,0.00285,,222,05:55:02 31 Aug 2020,40000
399,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.00305,0.002275,,223,05:55:02 31 Aug 2020,40000
398,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.002825,0.001325,,224,05:55:02 31 Aug 2020,40000
397,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.003925,0.001875,,225,05:55:02 31 Aug 2020,40000
396,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.003125,0.0052,,226,05:55:02 31 Aug 2020,40000
395,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001925,0.003075,,227,05:55:02 31 Aug 2020,40000
394,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.001375,0.0051,,228,05:55:02 31 Aug 2020,40000
393,2020,President,polls-plus,8/31/2020,Trump,Biden,,0.0049,0.002275,,229,05:55:02 31 Aug 2020,40000
